system:index,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,EVI,GCVI,Label,MNDWI,NDBI,NDVI,NDWI,.geo
486_0,284.0,1896.0,1240.0,361.0,548.0,616.0,949.0,1992.0,2418.0,2404.0,2607.0,2684.0,1.3172241049064386,3.3868613138686134,Urban,-0.5515548,-0.118139535,0.592053,-0.6287263,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.581286924562495,49.46936929694213]}"
487_0,1068.5,1277.5,964.0,1265.0,1271.0,1283.0,1367.0,1444.5,1453.0,1401.0,1449.5,2072.5,-0.7612903225806451,0.10228166797797011,Urban,-0.00255052,-0.046107896,0.043964233,-0.048652694,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.83739203778312,50.19413006816976]}"
488_0,381.0,2088.0,1356.0,736.0,1028.0,1010.0,1359.0,2593.0,2949.0,2838.0,3104.0,3047.0,1.352471145309263,1.7607003891050583,Urban,-0.3401797,-0.15225334,0.47505197,-0.46818417,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.054609247765072,49.18011177545565]}"
489_0,583.0,1987.0,1620.0,596.0,755.0,811.0,1118.0,1682.0,1933.0,1996.0,1972.0,2078.0,1.2379857918930213,1.6437086092715232,Urban,-0.44930708,-0.0022596032,0.4221589,-0.4511087,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.357700824626997,49.190442401223024]}"
490_0,229.0,2352.0,1192.0,374.5,671.5,405.5,1059.0,3045.0,3813.0,4431.5,4239.0,4050.5,2.4810501016823814,5.599404318689501,Urban,-0.5558128,-0.30655268,0.8323341,-0.7368215,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.671113878692596,50.30749745702565]}"
491_0,390.5,1655.5,852.0,270.0,506.0,340.0,809.5,2489.0,3027.5,3161.0,3337.0,2443.0,2.219861504564054,5.247035573122529,Urban,-0.5318066,-0.31257138,0.8057698,-0.7240251,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.965496371580415,50.23671021263703]}"
492_0,603.0,1776.5,1303.5,627.0,922.0,765.0,1224.5,2032.5,2330.5,2900.0,2405.5,2311.0,1.914111529496145,2.1453362255965294,Urban,-0.3166574,-0.24024378,0.58253753,-0.5175301,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.647937344362313,49.73769607230864]}"
493_0,480.5,2254.5,1376.5,460.0,701.0,632.0,1479.0,2784.5,3269.0,3087.0,3388.5,3759.5,1.7893586005830904,3.403708987161198,Urban,-0.5256302,-0.1558551,0.6601237,-0.6298838,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.97636141223641,49.905681030438984]}"
494_0,371.0,1993.0,1206.0,338.0,638.0,464.0,1119.0,2625.0,3067.0,3144.0,3293.0,3112.0,1.9740718915733648,3.9278996865203766,Urban,-0.5150133,-0.22406073,0.7427938,-0.6626124,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.240825431881197,50.31657044139526]}"
495_0,457.0,2051.5,1502.0,548.0,718.5,823.5,1126.0,1750.0,2005.5,2168.0,2120.0,2417.0,1.1204166666666666,2.0173973556019487,Urban,-0.48122743,-0.027609907,0.4494401,-0.50216526,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.572842760891772,49.353037467648655]}"
496_0,442.5,2588.0,1522.0,773.5,1046.0,911.5,1297.5,2746.5,3211.0,3436.0,3546.5,3547.0,2.0327723649247122,2.2848948374760996,Urban,-0.42432582,-0.14077026,0.5806785,-0.5332441,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.163390654390094,50.185146915328566]}"
497_0,405.5,1865.5,1044.0,484.0,648.0,476.0,1023.5,2527.0,3085.0,3100.0,3150.5,2789.0,2.819080360979802,3.783950617283951,Urban,-0.48438433,-0.24861544,0.73378074,-0.6542156,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.681449078741823,50.8189981798033]}"
498_0,404.0,2104.0,1406.0,469.0,811.0,654.0,1196.0,2380.0,2793.0,3552.0,3022.0,3013.0,1.829776486930168,3.379778051787916,Urban,-0.44356775,-0.2560113,0.6890157,-0.6282374,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.843145829883336,50.784053715251055]}"
499_0,447.0,2329.0,1573.0,542.0,810.0,711.0,1148.0,2031.0,2303.0,2325.0,2485.0,2445.0,1.596755045508508,1.8703703703703702,Urban,-0.48391208,8.594757E-4,0.53162056,-0.4832536,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.15764601085358,49.35690022337037]}"
500_0,358.5,1863.0,1210.0,473.5,699.5,638.5,1101.5,1958.0,2325.0,2469.5,2558.5,2991.5,1.6643941459867284,2.5303788420300215,Urban,-0.45404878,-0.13998845,0.58912486,-0.5585358,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.285112375388289,49.84747020002804]}"
501_0,1070.0,2944.0,2682.0,474.0,670.0,708.0,2067.0,2226.0,2288.0,2112.0,2354.0,2726.0,1.2508909479686388,2.1522388059701494,Urban,-0.6292197,0.16455697,0.49787235,-0.5183321,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.352670259035929,49.20436628812688]}"
502_0,361.0,2689.0,2583.0,591.0,818.0,1136.0,1856.0,2407.0,2641.0,1998.0,2582.0,2756.0,0.4917284654877353,1.4425427872860634,Urban,-0.5335044,0.14742906,0.27504787,-0.4190341,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.136625433205184,49.533059850586206]}"
503_0,432.0,2277.0,1743.0,1062.0,1256.0,1370.0,1594.0,2310.0,2671.0,2195.0,2786.0,3371.0,0.8414932680538556,0.7476114649681529,Urban,-0.2889895,0.018336315,0.23141655,-0.27209505,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.452378681291345,49.51706983852888]}"
504_0,485.0,1783.0,1290.0,706.0,879.0,888.0,1127.0,2003.0,2254.0,2042.0,2475.0,1872.0,1.3896917148362233,1.3230944254835042,Urban,-0.3395943,-0.06771242,0.39385664,-0.3981513,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.020917850328738,49.89103849130784]}"
505_0,729.5,1639.0,1278.0,684.5,886.5,850.0,1068.0,1547.0,1687.0,1667.5,1702.0,1826.0,1.2501911607279401,0.8809926677946982,Urban,-0.2979608,-0.008619386,0.3247269,-0.30579484,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.341081991870787,49.40855335220724]}"
506_0,529.0,1849.0,1219.0,464.0,570.0,580.0,1079.0,1853.0,2211.0,2201.0,2299.0,2345.0,1.8403723887375114,2.8614035087719296,Urban,-0.52873087,-0.08691358,0.58288383,-0.58859617,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.287811895522498,49.63501863533377]}"
507_0,555.5,1582.0,1091.0,297.0,515.0,401.0,901.5,1997.5,2456.5,2544.0,2622.0,1618.5,1.967137874059115,3.9398058252427184,Urban,-0.50882214,-0.2331556,0.727674,-0.66328865,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.736425974129937,50.782616410796464]}"
508_0,665.5,2001.0,1683.5,804.5,932.0,1109.0,1362.5,1578.5,1580.5,1418.5,1701.0,1855.5,0.37933570290476776,0.5219957081545064,Urban,-0.36447322,0.17034654,0.12245302,-0.20697723,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.018047815701406,50.664847277048395]}"
509_0,163.5,1340.0,592.0,187.0,298.0,186.5,552.5,2016.5,2705.5,2831.5,2903.5,3687.0,2.594154570419773,8.501677852348994,Urban,-0.63614166,-0.35754526,0.8764082,-0.8095542,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.409169716125195,50.026055278511]}"
510_0,219.0,1041.0,537.0,176.0,200.0,138.0,468.0,1365.0,1725.0,938.0,1839.0,1420.0,4.47427293064877,3.6900000000000004,Urban,-0.6776793,0.05204649,0.74349445,-0.64850616,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.358958466024765,49.565489032342924]}"
511_0,428.5,1635.5,1053.5,544.0,732.0,659.0,1081.5,2093.0,2344.5,2792.5,2607.0,2278.0,1.999531396438613,2.814890710382514,Urban,-0.3816262,-0.26129177,0.61813706,-0.5846219,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.491814722264191,50.52291346215751]}"
512_0,560.5,2248.0,1895.0,536.0,685.5,849.5,1145.0,1606.0,1811.0,1846.5,1988.5,2234.0,0.8522824414429817,1.6936542669584247,Urban,-0.5326402,0.09805837,0.36980712,-0.4585308,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.725286864606855,49.48796442332341]}"
513_0,376.5,2196.5,1523.5,524.0,713.5,613.0,1089.5,2223.0,2609.5,2779.5,2880.0,3261.5,2.1420802847538067,2.8955851436580238,Urban,-0.509622,-0.11716238,0.6386146,-0.59146863,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.682791977386151,49.68523445971606]}"
514_0,441.0,1768.0,1403.0,736.0,897.0,842.0,1057.0,1861.0,2273.0,2172.0,2292.0,2506.0,1.9501466275659824,1.4214046822742477,Urban,-0.32682925,-0.10253807,0.44127405,-0.41544476,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.15486123347281,49.68667176417065]}"
515_0,336.0,2103.0,1445.0,349.0,677.0,444.0,1094.0,2519.0,2915.0,3432.0,3252.0,3246.0,2.1468601810604975,4.069423929098966,Urban,-0.51294965,-0.2401084,0.7708978,-0.6704794,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.596104552468616,49.61956761244692]}"
516_0,344.0,2252.5,1300.0,548.5,827.0,806.0,1200.5,3096.0,3716.5,2965.0,4048.5,4162.5,1.4634311665423982,2.5852478839177753,Urban,-0.46289983,-0.13655965,0.57252717,-0.5638186,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.43423271255213,50.60816358262045]}"
517_0,993.0,2321.0,2136.0,1080.0,1294.0,1354.0,1500.0,1884.0,1988.0,2023.0,2163.0,2399.0,0.816650390625,0.563369397217929,Urban,-0.28409407,0.06860037,0.19810483,-0.21977691,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.533586382975749,49.40199565063317]}"
518_0,423.0,2244.0,1981.0,610.0,729.0,803.0,1141.0,1566.5,1728.0,1614.0,1914.0,2209.0,1.0912271259418729,1.213991769547325,Urban,-0.5095863,0.16329704,0.33553994,-0.37772086,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.619914481779635,49.77785076550878]}"
519_0,562.0,1730.0,1387.0,811.0,914.0,975.0,1228.0,1637.0,1714.0,1650.0,1871.0,2273.0,1.1896369404300318,0.8052516411378556,Urban,-0.30862328,0.02366864,0.25714287,-0.28705147,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.714776575782657,50.5484256162265]}"
520_0,328.0,1653.0,1179.0,397.0,553.0,625.0,926.0,1473.0,1726.0,1572.0,1941.0,2253.0,1.009379663184822,1.8426763110307416,Urban,-0.49864006,0.02511628,0.43104234,-0.4795294,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.4143799447730885,50.55318668723234]}"
521_0,596.0,2267.5,1728.5,746.0,915.5,1171.0,1263.0,1965.0,2154.0,2305.0,2280.5,2127.0,0.7586299170457587,1.5177498634625888,Urban,-0.42475653,-0.008201202,0.32623705,-0.43145475,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.910339813135477,49.49533060865319]}"
522_0,384.5,1692.5,1124.5,430.0,617.5,557.0,858.0,2267.0,2722.5,2372.0,2876.5,2906.0,1.822289156626506,2.8412955465587046,Urban,-0.46536797,-0.16717924,0.61966544,-0.5868874,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.755196189286184,49.818724110936216]}"
523_0,358.0,1475.0,924.0,407.0,574.0,418.0,913.0,2152.0,2579.0,2862.0,2651.0,2882.0,2.635324563295234,3.986062717770035,Urban,-0.4397267,-0.3198063,0.74512196,-0.6658906,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.433873386438482,50.59747363073943]}"
524_0,532.0,1234.5,1009.0,515.0,585.0,632.0,834.5,1167.5,1308.5,1027.5,1384.0,1915.5,1.0320981210855948,0.7564102564102564,Urban,-0.3569662,0.091511935,0.23832479,-0.2744186,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.605990594875783,50.38223728866439]}"
525_0,514.0,1794.5,1411.5,740.0,844.0,874.5,1097.5,1447.0,1572.0,1316.5,1705.5,2797.0,1.0892065056678166,0.5598341232227488,Urban,-0.36024258,0.15364835,0.20173436,-0.21869938,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.272625792939028,50.30210756532093]}"
526_0,166.0,1304.0,578.0,167.0,281.0,181.0,585.0,2071.0,2715.0,2374.0,2987.0,3176.0,2.4824541544034413,7.448398576512455,Vegetation,-0.64542586,-0.29091898,0.858317,-0.78832394,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.376830365896892,50.068096433807796]}"
527_0,180.0,1697.0,721.0,226.0,419.0,236.0,770.0,2496.0,3153.0,3208.0,3535.0,3662.0,2.5358361774744025,6.656324582338902,Vegetation,-0.60396975,-0.30805302,0.8629501,-0.76895505,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.205701304272123,50.041865627511505]}"
528_0,134.0,1351.0,596.0,161.0,274.0,166.0,548.0,2215.0,2998.0,2966.0,3249.0,2847.0,2.5403737978588277,9.824817518248175,Vegetation,-0.66276926,-0.37410238,0.89399743,-0.8308642,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.48346039012188,49.99641087413506]}"
529_0,392.0,1616.5,1174.5,720.0,912.0,839.0,1123.5,1995.5,2211.0,2101.5,2336.0,1899.0,1.8175928591995394,1.304276315789474,Vegetation,-0.2786237,-0.13044648,0.42934874,-0.39472374,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.771190775625362,50.08103217389912]}"
530_0,109.0,718.0,317.0,164.0,263.0,136.0,416.0,1569.0,1999.0,2110.0,2246.0,2361.0,2.9080730701237476,7.022813688212928,Vegetation,-0.46381244,-0.49222064,0.8788958,-0.7783397,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.5349338559019285,50.05345389467665]}"
531_0,160.0,1426.0,587.0,207.0,338.0,209.0,590.0,2198.0,2886.0,3086.0,3211.0,3098.0,2.579343733189887,8.1301775147929,Vegetation,-0.61678004,-0.3679078,0.8731411,-0.8025701,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.2280693548467,49.71667549466024]}"
532_0,179.5,1043.0,481.0,199.0,313.5,206.5,503.5,1875.5,2382.5,2561.5,2639.5,2759.5,2.5498051104374184,7.170653907496012,Vegetation,-0.53778106,-0.42127895,0.8507948,-0.78191304,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.749267308410995,49.92212020013837]}"
533_0,210.5,1757.0,770.5,241.5,425.0,254.0,774.5,2749.0,3619.0,3794.5,4031.0,3591.0,2.5229815435045966,7.928235294117647,Vegetation,-0.61044914,-0.36701792,0.87452143,-0.79855436,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.417788968570892,49.82267669818634]}"
534_0,204.0,865.0,404.0,238.0,362.0,220.0,489.0,1619.0,2039.0,2392.0,2304.0,2644.0,2.8163900414937757,5.607734806629834,Vegetation,-0.40994295,-0.46883637,0.8315467,-0.73710966,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.916089030953842,49.297791077675306]}"
535_0,187.0,1576.0,780.0,217.0,370.0,268.0,763.0,1916.0,2192.0,2479.0,2481.0,2425.0,2.2464946149156675,5.7,Vegetation,-0.6197328,-0.22268803,0.80487806,-0.74025977,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.0090600885783605,50.43631586876839]}"
536_0,278.5,2405.0,1302.0,413.0,697.5,607.0,1205.0,2441.5,2948.0,3150.0,3250.5,3412.5,1.7203355432282506,3.516129032258065,Vegetation,-0.5503626,-0.13411342,0.67686987,-0.6374269,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.704895107657341,50.628555339569964]}"
537_0,227.0,2084.0,1013.5,233.5,467.5,290.5,866.0,2648.0,3198.0,3355.0,3475.0,3477.5,2.2884773355238592,6.176470588235294,Vegetation,-0.6335489,-0.23368266,0.8406254,-0.7553957,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.339545707324081,50.01311953841968]}"
538_0,123.0,1419.0,608.0,138.0,295.0,147.0,557.0,2115.0,2740.0,2776.0,3052.0,2972.0,2.5047637195121952,8.410169491525425,Vegetation,-0.65577596,-0.32348034,0.8994184,-0.80788016,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.165546611071981,50.24201027281333]}"
539_0,195.0,1730.0,799.0,205.0,340.0,225.0,698.0,2400.0,2939.0,2610.0,3318.0,3329.0,2.460284712193109,6.676470588235294,Vegetation,-0.6714976,-0.20276497,0.84126985,-0.76949155,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.618926334967104,50.137266710685]}"
540_0,179.5,1456.0,615.0,194.0,336.0,206.0,668.5,2582.5,3458.5,3689.5,3810.5,3365.5,2.5086417974938784,9.980654761904763,Vegetation,-0.625,-0.4340686,0.8942369,-0.8330642,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.579580125522669,49.89624871995573]}"
541_0,196.0,1340.0,573.5,197.0,349.5,195.0,593.0,2166.5,2583.5,2718.5,2903.5,2859.0,2.615567993366501,6.778254649499285,Vegetation,-0.5862681,-0.33965752,0.86614037,-0.7721643,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.711901966873474,49.922389694723606]}"
542_0,131.0,1078.0,469.0,171.0,284.0,193.0,501.0,1656.0,2047.0,2150.0,2285.0,2128.0,2.414261041204046,6.570422535211268,Vegetation,-0.5829662,-0.33209416,0.83525395,-0.7666393,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.999542520848545,49.27506370098708]}"
543_0,199.5,797.5,383.5,198.0,307.0,204.5,471.0,1425.0,1822.0,1904.0,2056.5,2313.0,2.579690346083789,5.201954397394137,Vegetation,-0.44409236,-0.40958726,0.80602324,-0.7222976,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.561878740143663,50.16924673479966]}"
544_0,287.0,1859.5,1095.5,562.0,767.0,691.5,986.5,2467.5,2938.0,2730.0,3192.5,4012.5,1.9122889305816135,2.559322033898305,Vegetation,-0.4159528,-0.18967208,0.59579134,-0.5613383,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.230045648471763,49.696193906182316]}"
545_0,186.5,1352.5,574.5,212.5,373.0,201.0,574.5,2309.5,2960.0,3540.0,3197.5,3291.5,2.6472686910330614,8.490616621983914,Vegetation,-0.5676615,-0.44711292,0.8925421,-0.8093534,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.909347092041093,50.16691111506094]}"
546_0,177.5,743.0,358.5,191.0,317.5,208.0,502.0,1370.5,1686.5,1776.0,1851.5,2038.5,2.4615384615384617,4.593700787401575,Vegetation,-0.40122584,-0.41008335,0.7903226,-0.6966802,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.282327598007519,49.87262302798339]}"
547_0,259.5,1741.5,791.0,244.5,509.0,265.5,929.0,2546.0,3098.5,3261.0,3385.5,3166.0,2.478692594124948,5.406679764243615,Vegetation,-0.54765606,-0.30374813,0.8494258,-0.7299735,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.837755938178619,49.81719697495321]}"
548_0,188.5,1662.0,710.0,198.0,367.0,218.5,689.5,2618.0,3323.5,3516.0,3798.0,3198.0,2.465973676338618,8.580381471389646,Vegetation,-0.63824546,-0.3580533,0.88298297,-0.8109709,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.427585179449645,49.867861956977556]}"
549_0,161.5,1541.5,645.5,181.5,337.0,199.5,576.5,2413.0,3189.0,3392.0,3527.5,3308.0,2.4719318621757647,9.065281899109792,Vegetation,-0.6412031,-0.3750887,0.88890433,-0.8192545,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.5142726043671795,50.26743259535392]}"
550_0,171.0,1574.0,757.0,250.0,399.0,311.0,659.0,2204.0,2717.0,2798.0,3064.0,3134.0,2.228494623655914,6.012531328320802,Vegetation,-0.5955398,-0.2799634,0.7999357,-0.750391,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.080925311307922,49.87738409898922]}"
551_0,178.5,877.0,428.0,191.5,254.5,194.0,467.0,1288.0,1572.0,1586.0,1780.5,1880.5,2.6468910439247004,5.231827111984283,Vegetation,-0.5501547,-0.28786033,0.7820225,-0.7234447,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.6636624361162555,49.070068153151006]}"
552_0,191.5,1462.0,636.0,196.5,346.0,185.5,597.0,2475.0,3027.0,3358.0,3268.5,3039.0,2.645293087634453,8.705202312138729,Vegetation,-0.61725664,-0.393361,0.8953013,-0.81317496,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.764543242522878,50.83768313771299]}"
553_0,166.0,1552.5,680.5,214.0,389.0,210.0,657.0,2258.0,2951.0,3164.0,3354.0,3100.0,2.6187943262411344,7.133676092544988,Vegetation,-0.5992789,-0.34167284,0.8755187,-0.7810301,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.595120979937936,49.13402820138032]}"
554_0,187.0,1947.0,911.0,231.0,397.0,248.0,765.0,2390.0,2957.0,3165.0,3270.0,3670.0,2.4961492384049286,6.972292191435768,Vegetation,-0.6612628,-0.2382629,0.8546733,-0.7770915,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.360211533140681,50.16978572397012]}"
555_0,198.0,1351.0,560.0,212.0,312.0,185.5,609.5,2036.5,2763.5,2851.0,3132.5,2901.5,2.8057894736842104,8.137820512820513,Vegetation,-0.6247745,-0.35697287,0.87781984,-0.80271894,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.692228862151256,49.27946544587927]}"
556_0,244.0,1814.0,753.0,302.0,524.0,280.0,872.0,3547.0,4442.0,5137.0,4764.0,3852.0,2.666922907972765,8.803435114503817,Vegetation,-0.55175364,-0.47806072,0.89662176,-0.8148737,"{""geodesic"":false,""type"":""Point"",""coordinates"":[8.080031570305653,49.322315084931766]}"
557_0,192.0,1364.5,599.0,197.0,334.5,185.0,570.0,2260.5,2814.5,2931.5,3099.5,2922.0,2.6769005847953213,7.763826606875934,Vegetation,-0.60623896,-0.36475793,0.8812771,-0.79516226,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.684947934068037,49.87082639741515]}"
558_0,200.0,1221.0,590.5,216.5,366.5,234.0,618.5,1837.0,2218.0,2371.0,2481.0,2368.5,2.4822859797885934,5.469304229195089,Vegetation,-0.53826773,-0.3201559,0.82034546,-0.73223746,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.700758283068541,49.87630612064828]}"
559_0,161.5,767.0,362.0,173.0,261.5,176.0,461.0,1347.0,1657.5,1794.5,1808.0,1889.0,2.6037644787644787,5.862332695984704,Vegetation,-0.49149245,-0.40113214,0.8213651,-0.7456226,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.70255491363678,49.5517448084959]}"
560_0,177.0,1384.0,609.0,193.0,344.0,195.0,578.0,2369.0,3076.0,3011.0,3319.0,3421.0,2.5745108795026512,7.752906976744185,Vegetation,-0.6018519,-0.3701934,0.87835306,-0.79493296,"{""geodesic"":false,""type"":""Point"",""coordinates"":[7.046160509812497,50.54168825159561]}"
561_0,232.0,1519.0,691.0,251.0,499.0,268.0,689.0,2210.0,2728.0,4020.0,3165.0,3323.0,2.5036700920859465,7.056112224448897,Vegetation,-0.50545096,-0.45152554,0.875,-0.77915466,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.631767669248162,49.71119577142711]}"
562_0,268.0,1940.5,1023.0,311.0,584.5,399.0,943.5,2609.0,3263.0,3536.0,3510.0,3155.5,2.1793802973461167,5.04961505560308,Vegetation,-0.5370297,-0.2913357,0.79720455,-0.71629655,"{""geodesic"":false,""type"":""Point"",""coordinates"":[6.959832411008611,49.97673776941284]}"
